주문번호,주문일,주문시간,요일,채널,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,주문총액,주문원가합계,앱수수료,PG수수료,광고수수료,사장배달비분담,정산순매출
CE-260318-0195,2026-03-18,22:35,수,쿠팡이츠,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
BM-260318-0323,2026-03-18,21:17,수,배민,1,S001,식사,갈비탕,1,20000,20000,7800,40000,12200,2720,1080,2000,3500,30700
BM-260318-0323,2026-03-18,21:17,수,배민,1,D003,사이드,감자전,1,14500,14500,3200,40000,12200,2720,1080,2000,3500,30700
BM-260318-0323,2026-03-18,21:17,수,배민,1,B003,음료,수정과,1,5500,5500,1200,40000,12200,2720,1080,2000,3500,30700
CE-260318-0196,2026-03-18,14:47,수,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,56500,17000,5537,1526,0,3500,45937
CE-260318-0196,2026-03-18,14:47,수,쿠팡이츠,1,D004,사이드,해물파전,1,17500,17500,4500,56500,17000,5537,1526,0,3500,45937
BM-260318-0324,2026-03-18,21:54,수,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,2652,1053,1950,3500,29845
CE-260318-0197,2026-03-18,20:33,수,쿠팡이츠,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32000,12300,3136,864,0,3500,24500
CE-260318-0197,2026-03-18,20:33,수,쿠팡이츠,2,B001,음료,사이다,2,4500,9000,1800,32000,12300,3136,864,0,3500,24500
CE-260318-0198,2026-03-18,22:31,수,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,56500,17000,5537,1526,0,3500,45937
CE-260318-0198,2026-03-18,22:31,수,쿠팡이츠,1,D004,사이드,해물파전,1,17500,17500,4500,56500,17000,5537,1526,0,3500,45937
BM-260318-0325,2026-03-18,13:17,수,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,1564,621,1150,3500,16165
BM-260318-0326,2026-03-18,19:38,수,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,31000,8700,2108,837,1550,3500,23005
BM-260318-0326,2026-03-18,19:38,수,배민,2,D004,사이드,해물파전,1,17500,17500,4500,31000,8700,2108,837,1550,3500,23005
BM-260318-0327,2026-03-18,21:22,수,배민,1,S012,식사,전복죽,1,18500,18500,6800,32500,10100,2210,878,1625,3500,24287
BM-260318-0327,2026-03-18,21:22,수,배민,1,D006,사이드,계란말이,1,9500,9500,2400,32500,10100,2210,878,1625,3500,24287
BM-260318-0327,2026-03-18,21:22,수,배민,1,B001,음료,사이다,1,4500,4500,900,32500,10100,2210,878,1625,3500,24287
BM-260318-0328,2026-03-18,12:06,수,배민,3,S008,식사,보쌈 (대),1,53000,53000,19500,80000,28100,5440,2160,4000,3500,64900
BM-260318-0328,2026-03-18,12:06,수,배민,3,S012,식사,전복죽,1,18500,18500,6800,80000,28100,5440,2160,4000,3500,64900
BM-260318-0328,2026-03-18,12:06,수,배민,3,A007,주류,막걸리 (병),1,8500,8500,1800,80000,28100,5440,2160,4000,3500,64900
BM-260318-0329,2026-03-18,20:48,수,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,50500,14600,3434,1364,2525,3500,39677
BM-260318-0329,2026-03-18,20:48,수,배민,2,B001,음료,사이다,2,4500,9000,1800,50500,14600,3434,1364,2525,3500,39677
BM-260318-0329,2026-03-18,20:48,수,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,50500,14600,3434,1364,2525,3500,39677
BM-260318-0330,2026-03-18,18:42,수,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,22500,6000,1530,608,1125,3500,15737
BM-260318-0330,2026-03-18,18:42,수,배민,2,B002,음료,콜라,2,4500,9000,1800,22500,6000,1530,608,1125,3500,15737
BM-260318-0331,2026-03-18,13:58,수,배민,2,S001,식사,갈비탕,1,20000,20000,7800,28500,9600,1938,770,1425,3500,20867
BM-260318-0331,2026-03-18,13:58,수,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,28500,9600,1938,770,1425,3500,20867
BM-260319-0332,2026-03-19,17:49,목,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,41500,12800,2822,1120,2075,3500,31983
BM-260319-0332,2026-03-19,17:49,목,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,41500,12800,2822,1120,2075,3500,31983
CE-260319-0199,2026-03-19,12:26,목,쿠팡이츠,4,S008,식사,보쌈 (대),1,53000,53000,19500,70500,24000,6909,1904,0,3500,58187
CE-260319-0199,2026-03-19,12:26,목,쿠팡이츠,4,D004,사이드,해물파전,1,17500,17500,4500,70500,24000,6909,1904,0,3500,58187
CE-260319-0200,2026-03-19,20:57,목,쿠팡이츠,1,S010,식사,들기름 막국수,1,13500,13500,4200,28000,7400,2744,756,0,3500,21000
CE-260319-0200,2026-03-19,20:57,목,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,28000,7400,2744,756,0,3500,21000
CE-260319-0201,2026-03-19,19:33,목,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,28000,9200,2744,756,0,3500,21000
CE-260319-0201,2026-03-19,19:33,목,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,28000,9200,2744,756,0,3500,21000
BM-260319-0333,2026-03-19,18:02,목,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,37500,11900,2550,1012,1875,3500,28563
BM-260319-0333,2026-03-19,18:02,목,배민,1,B002,음료,콜라,1,4500,4500,900,37500,11900,2550,1012,1875,3500,28563
CE-260319-0202,2026-03-19,12:46,목,쿠팡이츠,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,59500,17300,5831,1606,0,3500,48563
CE-260319-0202,2026-03-19,12:46,목,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,59500,17300,5831,1606,0,3500,48563
CE-260319-0202,2026-03-19,12:46,목,쿠팡이츠,2,B004,음료,식혜,2,5500,11000,2400,59500,17300,5831,1606,0,3500,48563
BM-260319-0334,2026-03-19,18:56,목,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,48500,14900,3298,1310,2425,3500,37967
BM-260319-0334,2026-03-19,18:56,목,배민,2,D006,사이드,계란말이,1,9500,9500,2400,48500,14900,3298,1310,2425,3500,37967
BM-260319-0335,2026-03-19,19:22,목,배민,4,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,120500,38500,8194,3254,6025,3500,99527
BM-260319-0335,2026-03-19,19:22,목,배민,4,S002,식사,한우육개장,1,22000,22000,8200,120500,38500,8194,3254,6025,3500,99527
BM-260319-0335,2026-03-19,19:22,목,배민,4,D004,사이드,해물파전,1,17500,17500,4500,120500,38500,8194,3254,6025,3500,99527
BM-260319-0335,2026-03-19,19:22,목,배민,4,B003,음료,수정과,4,5500,22000,4800,120500,38500,8194,3254,6025,3500,99527
BM-260319-0336,2026-03-19,19:45,목,배민,2,S012,식사,전복죽,1,18500,18500,6800,42000,11800,2856,1134,2100,3500,32410
BM-260319-0336,2026-03-19,19:45,목,배민,2,D003,사이드,감자전,1,14500,14500,3200,42000,11800,2856,1134,2100,3500,32410
BM-260319-0336,2026-03-19,19:45,목,배민,2,B001,음료,사이다,2,4500,9000,1800,42000,11800,2856,1134,2100,3500,32410
CE-260319-0203,2026-03-19,18:47,목,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,36000,11500,3528,972,0,3500,28000
CE-260319-0203,2026-03-19,18:47,목,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,36000,11500,3528,972,0,3500,28000
CE-260319-0203,2026-03-19,18:47,목,쿠팡이츠,1,B002,음료,콜라,1,4500,4500,900,36000,11500,3528,972,0,3500,28000
BM-260319-0337,2026-03-19,18:15,목,배민,2,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,1496,594,1100,3500,15310
BM-260319-0338,2026-03-19,15:56,목,배민,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,34000,12900,2312,918,1700,3500,25570
BM-260319-0338,2026-03-19,15:56,목,배민,2,B004,음료,식혜,2,5500,11000,2400,34000,12900,2312,918,1700,3500,25570
BM-260319-0339,2026-03-19,19:54,목,배민,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,64000,17900,4352,1728,3200,3500,51220
BM-260319-0339,2026-03-19,19:54,목,배민,3,B004,음료,식혜,3,5500,16500,3600,64000,17900,4352,1728,3200,3500,51220
BM-260319-0339,2026-03-19,19:54,목,배민,3,A007,주류,막걸리 (병),1,8500,8500,1800,64000,17900,4352,1728,3200,3500,51220
BM-260319-0340,2026-03-19,17:10,목,배민,1,S002,식사,한우육개장,1,22000,22000,8200,42000,12800,2856,1134,2100,3500,32410
BM-260319-0340,2026-03-19,17:10,목,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,42000,12800,2856,1134,2100,3500,32410
BM-260319-0340,2026-03-19,17:10,목,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,42000,12800,2856,1134,2100,3500,32410
BM-260319-0341,2026-03-19,20:01,목,배민,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,2652,1053,1950,3500,29845
CE-260319-0204,2026-03-19,19:08,목,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,47000,13700,4606,1269,0,3500,37625
CE-260319-0204,2026-03-19,19:08,목,쿠팡이츠,2,D004,사이드,해물파전,1,17500,17500,4500,47000,13700,4606,1269,0,3500,37625
CE-260319-0204,2026-03-19,19:08,목,쿠팡이츠,2,B004,음료,식혜,2,5500,11000,2400,47000,13700,4606,1269,0,3500,37625
BM-260319-0342,2026-03-19,11:48,목,배민,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,62000,18200,4216,1674,3100,3500,49510
BM-260319-0342,2026-03-19,11:48,목,배민,1,D004,사이드,해물파전,1,17500,17500,4500,62000,18200,4216,1674,3100,3500,49510
BM-260319-0342,2026-03-19,11:48,목,배민,1,B004,음료,식혜,1,5500,5500,1200,62000,18200,4216,1674,3100,3500,49510
BM-260319-0343,2026-03-19,11:47,목,배민,2,S001,식사,갈비탕,1,20000,20000,7800,29500,10200,2006,796,1475,3500,21723
BM-260319-0343,2026-03-19,11:47,목,배민,2,D006,사이드,계란말이,1,9500,9500,2400,29500,10200,2006,796,1475,3500,21723
BM-260319-0344,2026-03-19,12:29,목,배민,4,S008,식사,보쌈 (대),1,53000,53000,19500,64500,22300,4386,1742,3225,3500,51647
BM-260319-0344,2026-03-19,12:29,목,배민,4,D007,사이드,도토리묵,1,11500,11500,2800,64500,22300,4386,1742,3225,3500,51647
BM-260319-0345,2026-03-19,19:01,목,배민,1,S005,식사,간장게장 정식,1,33000,33000,14000,47500,17200,3230,1282,2375,3500,37113
BM-260319-0345,2026-03-19,19:01,목,배민,1,D003,사이드,감자전,1,14500,14500,3200,47500,17200,3230,1282,2375,3500,37113
BM-260319-0346,2026-03-19,21:54,목,배민,3,S007,식사,보쌈 (소),1,33000,33000,11000,64000,18200,4352,1728,3200,3500,51220
BM-260319-0346,2026-03-19,21:54,목,배민,3,D004,사이드,해물파전,1,17500,17500,4500,64000,18200,4352,1728,3200,3500,51220
BM-260319-0346,2026-03-19,21:54,목,배민,3,B002,음료,콜라,3,4500,13500,2700,64000,18200,4352,1728,3200,3500,51220
CE-260319-0205,2026-03-19,12:24,목,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,33000,10000,3234,891,0,3500,25375
CE-260319-0205,2026-03-19,12:24,목,쿠팡이츠,2,D003,사이드,감자전,1,14500,14500,3200,33000,10000,3234,891,0,3500,25375
CE-260319-0206,2026-03-19,14:38,목,쿠팡이츠,2,S010,식사,들기름 막국수,1,13500,13500,4200,28000,7400,2744,756,0,3500,21000
CE-260319-0206,2026-03-19,14:38,목,쿠팡이츠,2,D003,사이드,감자전,1,14500,14500,3200,28000,7400,2744,756,0,3500,21000
BM-260319-0347,2026-03-19,14:05,목,배민,1,S012,식사,전복죽,1,18500,18500,6800,23000,7700,1564,621,1150,3500,16165
BM-260319-0347,2026-03-19,14:05,목,배민,1,B002,음료,콜라,1,4500,4500,900,23000,7700,1564,621,1150,3500,16165
BM-260319-0348,2026-03-19,12:12,목,배민,1,S005,식사,간장게장 정식,1,33000,33000,14000,50500,18500,3434,1364,2525,3500,39677
BM-260319-0348,2026-03-19,12:12,목,배민,1,D004,사이드,해물파전,1,17500,17500,4500,50500,18500,3434,1364,2525,3500,39677
BM-260319-0349,2026-03-19,22:23,목,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,24500,6600,1666,662,1225,3500,17447
BM-260319-0349,2026-03-19,22:23,목,배민,2,B003,음료,수정과,2,5500,11000,2400,24500,6600,1666,662,1225,3500,17447
CE-260319-0207,2026-03-19,12:45,목,쿠팡이츠,1,S001,식사,갈비탕,1,20000,20000,7800,42000,13200,4116,1134,0,3500,33250
CE-260319-0207,2026-03-19,12:45,목,쿠팡이츠,1,D004,사이드,해물파전,1,17500,17500,4500,42000,13200,4116,1134,0,3500,33250
CE-260319-0207,2026-03-19,12:45,목,쿠팡이츠,1,B001,음료,사이다,1,4500,4500,900,42000,13200,4116,1134,0,3500,33250
BM-260319-0350,2026-03-19,18:23,목,배민,1,S002,식사,한우육개장,1,22000,22000,8200,33500,11000,2278,904,1675,3500,25143
BM-260319-0350,2026-03-19,18:23,목,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,33500,11000,2278,904,1675,3500,25143
CE-260319-0208,2026-03-19,19:45,목,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,47000,17300,4606,1269,0,3500,37625
CE-260319-0208,2026-03-19,19:45,목,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,47000,17300,4606,1269,0,3500,37625
CE-260319-0208,2026-03-19,19:45,목,쿠팡이츠,1,B002,음료,콜라,1,4500,4500,900,47000,17300,4606,1269,0,3500,37625
CE-260319-0209,2026-03-19,20:07,목,쿠팡이츠,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,48500,14900,4753,1310,0,3500,38937
CE-260319-0209,2026-03-19,20:07,목,쿠팡이츠,3,D006,사이드,계란말이,1,9500,9500,2400,48500,14900,4753,1310,0,3500,38937
BM-260319-0351,2026-03-19,20:47,목,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,48500,14900,3298,1310,2425,3500,37967
BM-260319-0351,2026-03-19,20:47,목,배민,2,D006,사이드,계란말이,1,9500,9500,2400,48500,14900,3298,1310,2425,3500,37967
BM-260319-0352,2026-03-19,19:36,목,배민,4,S010,식사,들기름 막국수,1,13500,13500,4200,28000,7400,1904,756,1400,3500,20440
BM-260319-0352,2026-03-19,19:36,목,배민,4,D003,사이드,감자전,1,14500,14500,3200,28000,7400,1904,756,1400,3500,20440
CE-260320-0210,2026-03-20,16:52,금,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,50500,18500,4949,1364,0,3500,40687
CE-260320-0210,2026-03-20,16:52,금,쿠팡이츠,1,D004,사이드,해물파전,1,17500,17500,4500,50500,18500,4949,1364,0,3500,40687
BM-260320-0353,2026-03-20,22:47,금,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,62500,17500,4250,1688,3125,3500,49937
BM-260320-0353,2026-03-20,22:47,금,배민,2,D003,사이드,감자전,1,14500,14500,3200,62500,17500,4250,1688,3125,3500,49937
BM-260320-0353,2026-03-20,22:47,금,배민,2,B001,음료,사이다,2,4500,9000,1800,62500,17500,4250,1688,3125,3500,49937
BM-260320-0354,2026-03-20,20:23,금,배민,2,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
BM-260320-0355,2026-03-20,12:28,금,배민,3,S001,식사,갈비탕,1,20000,20000,7800,53000,17800,3604,1431,2650,3500,41815
BM-260320-0355,2026-03-20,12:28,금,배민,3,S012,식사,전복죽,1,18500,18500,6800,53000,17800,3604,1431,2650,3500,41815
BM-260320-0355,2026-03-20,12:28,금,배민,3,D003,사이드,감자전,1,14500,14500,3200,53000,17800,3604,1431,2650,3500,41815
CE-260320-0211,2026-03-20,11:34,금,쿠팡이츠,2,S007,식사,보쌈 (소),1,33000,33000,11000,53000,15600,5194,1431,0,3500,42875
CE-260320-0211,2026-03-20,11:34,금,쿠팡이츠,2,D007,사이드,도토리묵,1,11500,11500,2800,53000,15600,5194,1431,0,3500,42875
CE-260320-0211,2026-03-20,11:34,금,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,53000,15600,5194,1431,0,3500,42875
BM-260320-0356,2026-03-20,17:12,금,배민,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,59000,16900,4012,1593,2950,3500,46945
BM-260320-0356,2026-03-20,17:12,금,배민,1,D003,사이드,감자전,1,14500,14500,3200,59000,16900,4012,1593,2950,3500,46945
BM-260320-0356,2026-03-20,17:12,금,배민,1,B004,음료,식혜,1,5500,5500,1200,59000,16900,4012,1593,2950,3500,46945
BM-260320-0357,2026-03-20,18:55,금,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,33500,8800,2278,904,1675,3500,25143
BM-260320-0357,2026-03-20,18:55,금,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,33500,8800,2278,904,1675,3500,25143
BM-260320-0357,2026-03-20,18:55,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,33500,8800,2278,904,1675,3500,25143
BM-260320-0358,2026-03-20,19:04,금,배민,1,S002,식사,한우육개장,1,22000,22000,8200,35000,10900,2380,945,1750,3500,26425
BM-260320-0358,2026-03-20,19:04,금,배민,1,B002,음료,콜라,1,4500,4500,900,35000,10900,2380,945,1750,3500,26425
BM-260320-0358,2026-03-20,19:04,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,35000,10900,2380,945,1750,3500,26425
CE-260320-0212,2026-03-20,18:10,금,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,44500,16800,4361,1202,0,3500,35437
CE-260320-0212,2026-03-20,18:10,금,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,44500,16800,4361,1202,0,3500,35437
BM-260320-0359,2026-03-20,18:50,금,배민,4,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,2244,891,1650,3500,24715
BM-260320-0360,2026-03-20,13:06,금,배민,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,46000,15500,3128,1242,2300,3500,35830
BM-260320-0360,2026-03-20,13:06,금,배민,2,D003,사이드,감자전,1,14500,14500,3200,46000,15500,3128,1242,2300,3500,35830
BM-260320-0360,2026-03-20,13:06,금,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,46000,15500,3128,1242,2300,3500,35830
CE-260320-0213,2026-03-20,12:51,금,쿠팡이츠,2,S010,식사,들기름 막국수,1,13500,13500,4200,31000,8700,3038,837,0,3500,23625
CE-260320-0213,2026-03-20,12:51,금,쿠팡이츠,2,D004,사이드,해물파전,1,17500,17500,4500,31000,8700,3038,837,0,3500,23625
CE-260320-0214,2026-03-20,17:01,금,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,92500,28100,9065,2498,0,3500,77437
CE-260320-0214,2026-03-20,17:01,금,쿠팡이츠,3,D003,사이드,감자전,1,14500,14500,3200,92500,28100,9065,2498,0,3500,77437
CE-260320-0214,2026-03-20,17:01,금,쿠팡이츠,3,B003,음료,수정과,3,5500,16500,3600,92500,28100,9065,2498,0,3500,77437
CE-260320-0214,2026-03-20,17:01,금,쿠팡이츠,3,A007,주류,막걸리 (병),1,8500,8500,1800,92500,28100,9065,2498,0,3500,77437
CE-260320-0215,2026-03-20,20:00,금,쿠팡이츠,1,S012,식사,전복죽,1,18500,18500,6800,41500,11800,4067,1120,0,3500,32813
CE-260320-0215,2026-03-20,20:00,금,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,41500,11800,4067,1120,0,3500,32813
CE-260320-0215,2026-03-20,20:00,금,쿠팡이츠,1,A007,주류,막걸리 (병),1,8500,8500,1800,41500,11800,4067,1120,0,3500,32813
CE-260320-0216,2026-03-20,18:10,금,쿠팡이츠,3,S009,식사,한우 육회비빔밥,1,23000,23000,10500,56000,24500,5488,1512,0,3500,45500
CE-260320-0216,2026-03-20,18:10,금,쿠팡이츠,3,S005,식사,간장게장 정식,1,33000,33000,14000,56000,24500,5488,1512,0,3500,45500
BM-260320-0361,2026-03-20,11:46,금,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,19000,5400,1292,513,950,3500,12745
BM-260320-0361,2026-03-20,11:46,금,배민,1,B004,음료,식혜,1,5500,5500,1200,19000,5400,1292,513,950,3500,12745
CE-260320-0217,2026-03-20,13:04,금,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,43000,12800,4214,1161,0,3500,34125
CE-260320-0217,2026-03-20,13:04,금,쿠팡이츠,2,D003,사이드,감자전,1,14500,14500,3200,43000,12800,4214,1161,0,3500,34125
CE-260320-0217,2026-03-20,13:04,금,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,43000,12800,4214,1161,0,3500,34125
BM-260320-0362,2026-03-20,19:42,금,배민,2,S012,식사,전복죽,1,18500,18500,6800,38000,11000,2584,1026,1900,3500,28990
BM-260320-0362,2026-03-20,19:42,금,배민,2,B004,음료,식혜,2,5500,11000,2400,38000,11000,2584,1026,1900,3500,28990
BM-260320-0362,2026-03-20,19:42,금,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,38000,11000,2584,1026,1900,3500,28990
BM-260320-0363,2026-03-20,16:03,금,배민,3,S001,식사,갈비탕,1,20000,20000,7800,45000,13300,3060,1215,2250,3500,34975
BM-260320-0363,2026-03-20,16:03,금,배민,3,D007,사이드,도토리묵,1,11500,11500,2800,45000,13300,3060,1215,2250,3500,34975
BM-260320-0363,2026-03-20,16:03,금,배민,3,B001,음료,사이다,3,4500,13500,2700,45000,13300,3060,1215,2250,3500,34975
BM-260320-0364,2026-03-20,19:18,금,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,36000,13200,2448,972,1800,3500,27280
BM-260320-0364,2026-03-20,19:18,금,배민,1,B001,음료,사이다,1,4500,4500,900,36000,13200,2448,972,1800,3500,27280
BM-260320-0364,2026-03-20,19:18,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,36000,13200,2448,972,1800,3500,27280
BM-260320-0365,2026-03-20,16:18,금,배민,2,S005,식사,간장게장 정식,1,33000,33000,14000,53000,18600,3604,1431,2650,3500,41815
BM-260320-0365,2026-03-20,16:18,금,배민,2,D007,사이드,도토리묵,1,11500,11500,2800,53000,18600,3604,1431,2650,3500,41815
BM-260320-0365,2026-03-20,16:18,금,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,53000,18600,3604,1431,2650,3500,41815
BM-260320-0366,2026-03-20,11:10,금,배민,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,2652,1053,1950,3500,29845
BM-260320-0367,2026-03-20,12:56,금,배민,2,S005,식사,간장게장 정식,1,33000,33000,14000,41500,15800,2822,1120,2075,3500,31983
BM-260320-0367,2026-03-20,12:56,금,배민,2,A007,주류,막걸리 (병),1,8500,8500,1800,41500,15800,2822,1120,2075,3500,31983
BM-260320-0368,2026-03-20,18:58,금,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,1564,621,1150,3500,16165
BM-260320-0369,2026-03-20,19:16,금,배민,1,S002,식사,한우육개장,1,22000,22000,8200,33500,11000,2278,904,1675,3500,25143
BM-260320-0369,2026-03-20,19:16,금,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,33500,11000,2278,904,1675,3500,25143
BM-260320-0370,2026-03-20,18:23,금,배민,1,S005,식사,간장게장 정식,1,33000,33000,14000,47500,17200,3230,1282,2375,3500,37113
BM-260320-0370,2026-03-20,18:23,금,배민,1,D003,사이드,감자전,1,14500,14500,3200,47500,17200,3230,1282,2375,3500,37113
CE-260320-0218,2026-03-20,19:22,금,쿠팡이츠,2,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,3234,891,0,3500,25375
BM-260320-0371,2026-03-20,19:14,금,배민,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,37500,13700,2550,1012,1875,3500,28563
BM-260320-0371,2026-03-20,19:14,금,배민,2,D003,사이드,감자전,1,14500,14500,3200,37500,13700,2550,1012,1875,3500,28563
CE-260320-0219,2026-03-20,18:23,금,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,40500,12400,3969,1094,0,3500,31937
CE-260320-0219,2026-03-20,18:23,금,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,40500,12400,3969,1094,0,3500,31937
CE-260320-0219,2026-03-20,18:23,금,쿠팡이츠,2,B001,음료,사이다,2,4500,9000,1800,40500,12400,3969,1094,0,3500,31937
CE-260320-0220,2026-03-20,14:11,금,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,38500,11400,3773,1040,0,3500,30187
CE-260320-0220,2026-03-20,14:11,금,쿠팡이츠,2,D007,사이드,도토리묵,1,11500,11500,2800,38500,11400,3773,1040,0,3500,30187
CE-260320-0220,2026-03-20,14:11,금,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,38500,11400,3773,1040,0,3500,30187
BM-260320-0372,2026-03-20,21:55,금,배민,3,S009,식사,한우 육회비빔밥,1,23000,23000,10500,36500,13200,2482,986,1825,3500,27707
BM-260320-0372,2026-03-20,21:55,금,배민,3,B002,음료,콜라,3,4500,13500,2700,36500,13200,2482,986,1825,3500,27707
BM-260320-0373,2026-03-20,20:28,금,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,26500,6900,1802,716,1325,3500,19157
BM-260320-0373,2026-03-20,20:28,금,배민,1,B001,음료,사이다,1,4500,4500,900,26500,6900,1802,716,1325,3500,19157
BM-260320-0373,2026-03-20,20:28,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,26500,6900,1802,716,1325,3500,19157
BM-260320-0374,2026-03-20,11:40,금,배민,3,S001,식사,갈비탕,1,20000,20000,7800,20000,7800,1360,540,1000,3500,13600
BM-260320-0375,2026-03-20,20:19,금,배민,4,S012,식사,전복죽,1,18500,18500,6800,72000,22500,4896,1944,3600,3500,58060
BM-260320-0375,2026-03-20,20:19,금,배민,4,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,72000,22500,4896,1944,3600,3500,58060
BM-260320-0375,2026-03-20,20:19,금,배민,4,D003,사이드,감자전,1,14500,14500,3200,72000,22500,4896,1944,3600,3500,58060
CE-260320-0221,2026-03-20,13:56,금,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,85500,32400,8379,2308,0,3500,71313
CE-260320-0221,2026-03-20,13:56,금,쿠팡이츠,3,S009,식사,한우 육회비빔밥,1,23000,23000,10500,85500,32400,8379,2308,0,3500,71313
CE-260320-0221,2026-03-20,13:56,금,쿠팡이츠,3,D006,사이드,계란말이,1,9500,9500,2400,85500,32400,8379,2308,0,3500,71313
BM-260320-0376,2026-03-20,19:11,금,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,42500,13400,2890,1148,2125,3500,32837
BM-260320-0376,2026-03-20,19:11,금,배민,2,D006,사이드,계란말이,1,9500,9500,2400,42500,13400,2890,1148,2125,3500,32837
CE-260320-0222,2026-03-20,20:26,금,쿠팡이츠,2,S007,식사,보쌈 (소),1,33000,33000,11000,33000,11000,3234,891,0,3500,25375
CE-260320-0223,2026-03-20,21:15,금,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,32500,12900,3185,878,0,3500,24937
