주문번호,주문일,주문시간,요일,채널,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,주문총액,주문원가합계,앱수수료,PG수수료,광고수수료,사장배달비분담,정산순매출
CE-260416-0290,2026-04-16,13:18,목,쿠팡이츠,3,B001,음료,사이다,3,4500,13500,2700,58000,19500,5684,1566,0,3500,47250
CE-260416-0291,2026-04-16,13:39,목,쿠팡이츠,1,S010,식사,들기름 막국수,1,13500,13500,4200,28000,7400,2744,756,0,3500,21000
CE-260416-0291,2026-04-16,13:39,목,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,28000,7400,2744,756,0,3500,21000
CE-260416-0292,2026-04-16,18:55,목,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,2254,621,0,3500,16625
CE-260416-0293,2026-04-16,12:01,목,쿠팡이츠,2,S007,식사,보쌈 (소),1,33000,33000,11000,41500,12800,4067,1120,0,3500,32813
CE-260416-0293,2026-04-16,12:01,목,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,41500,12800,4067,1120,0,3500,32813
CE-260416-0294,2026-04-16,19:43,목,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
BM-260416-0321,2026-04-16,18:31,목,배민,2,S002,식사,한우육개장,1,22000,22000,8200,39500,12700,2686,1066,1975,3500,30273
BM-260416-0321,2026-04-16,18:31,목,배민,2,D004,사이드,해물파전,1,17500,17500,4500,39500,12700,2686,1066,1975,3500,30273
BM-260416-0322,2026-04-16,19:10,목,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,47500,14200,3230,1282,2375,3500,37113
BM-260416-0322,2026-04-16,19:10,목,배민,1,D003,사이드,감자전,1,14500,14500,3200,47500,14200,3230,1282,2375,3500,37113
CE-260416-0295,2026-04-16,14:10,목,쿠팡이츠,2,S009,식사,한우 육회비빔밥,1,23000,23000,10500,43500,15300,4263,1174,0,3500,34563
CE-260416-0295,2026-04-16,14:10,목,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,43500,15300,4263,1174,0,3500,34563
CE-260416-0295,2026-04-16,14:10,목,쿠팡이츠,2,B004,음료,식혜,2,5500,11000,2400,43500,15300,4263,1174,0,3500,34563
CE-260416-0296,2026-04-16,13:55,목,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,53000,18400,5194,1431,0,3500,42875
CE-260416-0296,2026-04-16,13:55,목,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,53000,18400,5194,1431,0,3500,42875
CE-260416-0296,2026-04-16,13:55,목,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,53000,18400,5194,1431,0,3500,42875
CE-260416-0297,2026-04-16,19:48,목,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,56000,16500,5488,1512,0,3500,45500
CE-260416-0297,2026-04-16,19:48,목,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,56000,16500,5488,1512,0,3500,45500
CE-260416-0297,2026-04-16,19:48,목,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,56000,16500,5488,1512,0,3500,45500
BM-260416-0323,2026-04-16,20:34,목,배민,2,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
BM-260416-0324,2026-04-16,19:04,목,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,33000,11000,2244,891,1650,3500,24715
CE-260416-0298,2026-04-16,12:10,목,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,39500,12700,3871,1066,0,3500,31063
CE-260416-0298,2026-04-16,12:10,목,쿠팡이츠,2,D004,사이드,해물파전,1,17500,17500,4500,39500,12700,3871,1066,0,3500,31063
CE-260416-0299,2026-04-16,12:34,목,쿠팡이츠,3,S012,식사,전복죽,1,18500,18500,6800,56000,19100,5488,1512,0,3500,45500
CE-260416-0299,2026-04-16,12:34,목,쿠팡이츠,3,S001,식사,갈비탕,1,20000,20000,7800,56000,19100,5488,1512,0,3500,45500
CE-260416-0299,2026-04-16,12:34,목,쿠팡이츠,3,D004,사이드,해물파전,1,17500,17500,4500,56000,19100,5488,1512,0,3500,45500
BM-260416-0325,2026-04-16,22:00,목,배민,4,S008,식사,보쌈 (대),1,53000,53000,19500,85500,26300,5814,2308,4275,3500,69603
BM-260416-0325,2026-04-16,22:00,목,배민,4,D003,사이드,감자전,1,14500,14500,3200,85500,26300,5814,2308,4275,3500,69603
BM-260416-0325,2026-04-16,22:00,목,배민,4,B001,음료,사이다,4,4500,18000,3600,85500,26300,5814,2308,4275,3500,69603
CE-260416-0300,2026-04-16,13:46,목,쿠팡이츠,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,52500,15200,5145,1418,0,3500,42437
CE-260416-0300,2026-04-16,13:46,목,쿠팡이츠,3,B002,음료,콜라,3,4500,13500,2700,52500,15200,5145,1418,0,3500,42437
BM-260416-0326,2026-04-16,20:04,목,배민,2,S012,식사,전복죽,1,18500,18500,6800,36000,11300,2448,972,1800,3500,27280
BM-260416-0326,2026-04-16,20:04,목,배민,2,D004,사이드,해물파전,1,17500,17500,4500,36000,11300,2448,972,1800,3500,27280
BM-260416-0327,2026-04-16,11:35,목,배민,4,S001,식사,갈비탕,1,20000,20000,7800,70500,23300,4794,1904,3525,3500,56777
BM-260416-0327,2026-04-16,11:35,목,배민,4,S007,식사,보쌈 (소),1,33000,33000,11000,70500,23300,4794,1904,3525,3500,56777
BM-260416-0327,2026-04-16,11:35,목,배민,4,D004,사이드,해물파전,1,17500,17500,4500,70500,23300,4794,1904,3525,3500,56777
CE-260416-0301,2026-04-16,20:13,목,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,61500,17600,6027,1660,0,3500,50313
CE-260416-0301,2026-04-16,20:13,목,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,61500,17600,6027,1660,0,3500,50313
CE-260416-0301,2026-04-16,20:13,목,쿠팡이츠,1,B002,음료,콜라,1,4500,4500,900,61500,17600,6027,1660,0,3500,50313
CE-260416-0301,2026-04-16,20:13,목,쿠팡이츠,1,A007,주류,막걸리 (병),1,8500,8500,1800,61500,17600,6027,1660,0,3500,50313
BM-260416-0328,2026-04-16,18:01,목,배민,3,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,75500,24600,5134,2038,3775,3500,61053
BM-260416-0328,2026-04-16,18:01,목,배민,3,B003,음료,수정과,3,5500,16500,3600,75500,24600,5134,2038,3775,3500,61053
BM-260416-0329,2026-04-16,12:21,목,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,31000,8700,2108,837,1550,3500,23005
BM-260416-0329,2026-04-16,12:21,목,배민,2,D004,사이드,해물파전,1,17500,17500,4500,31000,8700,2108,837,1550,3500,23005
CE-260416-0302,2026-04-16,15:49,목,쿠팡이츠,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,47500,14300,4655,1282,0,3500,38063
CE-260416-0302,2026-04-16,15:49,목,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,47500,14300,4655,1282,0,3500,38063
BM-260416-0330,2026-04-16,18:26,목,배민,1,S002,식사,한우육개장,1,22000,22000,8200,30500,10000,2074,824,1525,3500,22577
BM-260416-0330,2026-04-16,18:26,목,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,30500,10000,2074,824,1525,3500,22577
BM-260416-0331,2026-04-16,14:37,목,배민,3,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,70000,19700,4760,1890,3500,3500,56350
BM-260416-0331,2026-04-16,14:37,목,배민,3,D004,사이드,해물파전,1,17500,17500,4500,70000,19700,4760,1890,3500,3500,56350
BM-260416-0331,2026-04-16,14:37,목,배민,3,B001,음료,사이다,3,4500,13500,2700,70000,19700,4760,1890,3500,3500,56350
CE-260416-0303,2026-04-16,13:26,목,쿠팡이츠,2,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,48000,14300,4704,1296,0,3500,38500
CE-260416-0303,2026-04-16,13:26,목,쿠팡이츠,2,B001,음료,사이다,2,4500,9000,1800,48000,14300,4704,1296,0,3500,38500
BM-260416-0332,2026-04-16,16:24,목,배민,2,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
CE-260416-0304,2026-04-16,18:42,목,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,20000,7800,1960,540,0,3500,14000
BM-260416-0333,2026-04-16,20:28,목,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,33000,11000,2244,891,1650,3500,24715
CE-260416-0305,2026-04-16,19:08,목,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,3234,891,0,3500,25375
BM-260416-0334,2026-04-16,19:16,목,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,42000,12800,2856,1134,2100,3500,32410
BM-260416-0334,2026-04-16,19:16,목,배민,2,B002,음료,콜라,2,4500,9000,1800,42000,12800,2856,1134,2100,3500,32410
BM-260416-0335,2026-04-16,11:34,목,배민,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,53500,15700,3638,1444,2675,3500,42243
BM-260416-0335,2026-04-16,11:34,목,배민,1,D003,사이드,감자전,1,14500,14500,3200,53500,15700,3638,1444,2675,3500,42243
CE-260416-0306,2026-04-16,22:03,목,쿠팡이츠,4,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,2254,621,0,3500,16625
CE-260416-0307,2026-04-16,19:57,목,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,3234,891,0,3500,25375
BM-260416-0336,2026-04-16,19:31,목,배민,2,S005,식사,간장게장 정식,1,33000,33000,14000,42500,16400,2890,1148,2125,3500,32837
BM-260416-0336,2026-04-16,19:31,목,배민,2,D006,사이드,계란말이,1,9500,9500,2400,42500,16400,2890,1148,2125,3500,32837
BM-260416-0337,2026-04-16,13:41,목,배민,2,S012,식사,전복죽,1,18500,18500,6800,29500,9200,2006,796,1475,3500,21723
BM-260416-0337,2026-04-16,13:41,목,배민,2,B003,음료,수정과,2,5500,11000,2400,29500,9200,2006,796,1475,3500,21723
BM-260417-0338,2026-04-17,12:01,금,배민,2,S010,식사,들기름 막국수,1,13500,13500,4200,25000,7000,1700,675,1250,3500,17875
BM-260417-0338,2026-04-17,12:01,금,배민,2,D007,사이드,도토리묵,1,11500,11500,2800,25000,7000,1700,675,1250,3500,17875
BM-260417-0339,2026-04-17,19:51,금,배민,1,S001,식사,갈비탕,1,20000,20000,7800,34000,11100,2312,918,1700,3500,25570
BM-260417-0339,2026-04-17,19:51,금,배민,1,D006,사이드,계란말이,1,9500,9500,2400,34000,11100,2312,918,1700,3500,25570
BM-260417-0339,2026-04-17,19:51,금,배민,1,B001,음료,사이다,1,4500,4500,900,34000,11100,2312,918,1700,3500,25570
CE-260417-0308,2026-04-17,21:46,금,쿠팡이츠,3,S005,식사,간장게장 정식,1,33000,33000,14000,102500,37100,10045,2768,0,3500,86187
CE-260417-0308,2026-04-17,21:46,금,쿠팡이츠,3,S008,식사,보쌈 (대),1,53000,53000,19500,102500,37100,10045,2768,0,3500,86187
CE-260417-0308,2026-04-17,21:46,금,쿠팡이츠,3,B003,음료,수정과,3,5500,16500,3600,102500,37100,10045,2768,0,3500,86187
CE-260417-0309,2026-04-17,19:06,금,쿠팡이츠,1,S010,식사,들기름 막국수,1,13500,13500,4200,25000,7000,2450,675,0,3500,18375
CE-260417-0309,2026-04-17,19:06,금,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,25000,7000,2450,675,0,3500,18375
CE-260417-0310,2026-04-17,19:07,금,쿠팡이츠,1,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1813,500,0,3500,12687
BM-260417-0340,2026-04-17,15:03,금,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,13500,4200,918,364,675,3500,8043
BM-260417-0341,2026-04-17,14:55,금,배민,1,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,1496,594,1100,3500,15310
CE-260417-0311,2026-04-17,19:52,금,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
CE-260417-0312,2026-04-17,16:37,금,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,22000,8200,2156,594,0,3500,15750
CE-260417-0313,2026-04-17,18:08,금,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,37500,12300,3675,1012,0,3500,29313
CE-260417-0313,2026-04-17,18:08,금,쿠팡이츠,2,D004,사이드,해물파전,1,17500,17500,4500,37500,12300,3675,1012,0,3500,29313
CE-260417-0314,2026-04-17,13:09,금,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,37000,13800,3626,999,0,3500,28875
CE-260417-0314,2026-04-17,13:09,금,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,37000,13800,3626,999,0,3500,28875
CE-260417-0314,2026-04-17,13:09,금,쿠팡이츠,1,B001,음료,사이다,1,4500,4500,900,37000,13800,3626,999,0,3500,28875
CE-260417-0315,2026-04-17,13:43,금,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,36500,11400,3577,986,0,3500,28437
CE-260417-0315,2026-04-17,13:43,금,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,36500,11400,3577,986,0,3500,28437
BM-260417-0342,2026-04-17,12:43,금,배민,2,S007,식사,보쌈 (소),1,33000,33000,11000,42500,13400,2890,1148,2125,3500,32837
BM-260417-0342,2026-04-17,12:43,금,배민,2,D006,사이드,계란말이,1,9500,9500,2400,42500,13400,2890,1148,2125,3500,32837
CE-260417-0316,2026-04-17,13:45,금,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,50500,15300,4949,1364,0,3500,40687
CE-260417-0316,2026-04-17,13:45,금,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,50500,15300,4949,1364,0,3500,40687
BM-260417-0343,2026-04-17,22:22,금,배민,1,S012,식사,전복죽,1,18500,18500,6800,32500,10100,2210,878,1625,3500,24287
BM-260417-0343,2026-04-17,22:22,금,배민,1,D006,사이드,계란말이,1,9500,9500,2400,32500,10100,2210,878,1625,3500,24287
BM-260417-0343,2026-04-17,22:22,금,배민,1,B002,음료,콜라,1,4500,4500,900,32500,10100,2210,878,1625,3500,24287
CE-260417-0317,2026-04-17,13:53,금,쿠팡이츠,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,34500,13300,3381,932,0,3500,26687
CE-260417-0317,2026-04-17,13:53,금,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,34500,13300,3381,932,0,3500,26687
CE-260417-0318,2026-04-17,18:46,금,쿠팡이츠,4,S001,식사,갈비탕,1,20000,20000,7800,52500,14600,5145,1418,0,3500,42437
CE-260417-0318,2026-04-17,18:46,금,쿠팡이츠,4,D003,사이드,감자전,1,14500,14500,3200,52500,14600,5145,1418,0,3500,42437
CE-260417-0318,2026-04-17,18:46,금,쿠팡이츠,4,B002,음료,콜라,4,4500,18000,3600,52500,14600,5145,1418,0,3500,42437
CE-260417-0319,2026-04-17,12:21,금,쿠팡이츠,1,S001,식사,갈비탕,1,20000,20000,7800,38000,12000,3724,1026,0,3500,29750
CE-260417-0319,2026-04-17,12:21,금,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,38000,12000,3724,1026,0,3500,29750
CE-260417-0319,2026-04-17,12:21,금,쿠팡이츠,1,A007,주류,막걸리 (병),1,8500,8500,1800,38000,12000,3724,1026,0,3500,29750
BM-260417-0344,2026-04-17,19:07,금,배민,4,S004,식사,묵은지등갈비찜 (대),1,59000,59000,21000,59000,21000,4012,1593,2950,3500,46945
BM-260417-0345,2026-04-17,14:11,금,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,37500,11900,2550,1012,1875,3500,28563
BM-260417-0345,2026-04-17,14:11,금,배민,1,B002,음료,콜라,1,4500,4500,900,37500,11900,2550,1012,1875,3500,28563
CE-260417-0320,2026-04-17,12:26,금,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,39000,11600,3822,1053,0,3500,30625
CE-260417-0320,2026-04-17,12:26,금,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,39000,11600,3822,1053,0,3500,30625
CE-260417-0320,2026-04-17,12:26,금,쿠팡이츠,2,B003,음료,수정과,2,5500,11000,2400,39000,11600,3822,1053,0,3500,30625
BM-260417-0346,2026-04-17,12:58,금,배민,1,S002,식사,한우육개장,1,22000,22000,8200,39000,12200,2652,1053,1950,3500,29845
BM-260417-0346,2026-04-17,12:58,금,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,39000,12200,2652,1053,1950,3500,29845
BM-260417-0346,2026-04-17,12:58,금,배민,1,B004,음료,식혜,1,5500,5500,1200,39000,12200,2652,1053,1950,3500,29845
BM-260417-0347,2026-04-17,21:48,금,배민,1,S001,식사,갈비탕,1,20000,20000,7800,38000,12000,2584,1026,1900,3500,28990
BM-260417-0347,2026-04-17,21:48,금,배민,1,D006,사이드,계란말이,1,9500,9500,2400,38000,12000,2584,1026,1900,3500,28990
BM-260417-0347,2026-04-17,21:48,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,38000,12000,2584,1026,1900,3500,28990
BM-260417-0348,2026-04-17,20:19,금,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,53000,15600,3604,1431,2650,3500,41815
BM-260417-0348,2026-04-17,20:19,금,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,53000,15600,3604,1431,2650,3500,41815
BM-260417-0348,2026-04-17,20:19,금,배민,1,A007,주류,막걸리 (병),1,8500,8500,1800,53000,15600,3604,1431,2650,3500,41815
BM-260417-0349,2026-04-17,21:20,금,배민,1,S010,식사,들기름 막국수,1,13500,13500,4200,30500,8200,2074,824,1525,3500,22577
BM-260417-0349,2026-04-17,21:20,금,배민,1,D007,사이드,도토리묵,1,11500,11500,2800,30500,8200,2074,824,1525,3500,22577
BM-260417-0349,2026-04-17,21:20,금,배민,1,B004,음료,식혜,1,5500,5500,1200,30500,8200,2074,824,1525,3500,22577
BM-260417-0350,2026-04-17,14:10,금,배민,3,S005,식사,간장게장 정식,1,33000,33000,14000,33000,14000,2244,891,1650,3500,24715
CE-260417-0321,2026-04-17,12:17,금,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,55000,16200,5390,1485,0,3500,44625
CE-260417-0321,2026-04-17,12:17,금,쿠팡이츠,1,D007,사이드,도토리묵,1,11500,11500,2800,55000,16200,5390,1485,0,3500,44625
CE-260417-0321,2026-04-17,12:17,금,쿠팡이츠,1,B002,음료,콜라,1,4500,4500,900,55000,16200,5390,1485,0,3500,44625
BM-260417-0351,2026-04-17,12:12,금,배민,3,S007,식사,보쌈 (소),1,33000,33000,11000,47500,14200,3230,1282,2375,3500,37113
BM-260417-0351,2026-04-17,12:12,금,배민,3,D003,사이드,감자전,1,14500,14500,3200,47500,14200,3230,1282,2375,3500,37113
BM-260417-0352,2026-04-17,14:56,금,배민,4,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
BM-260417-0353,2026-04-17,18:30,금,배민,4,S002,식사,한우육개장,1,22000,22000,8200,45000,13200,3060,1215,2250,3500,34975
BM-260417-0353,2026-04-17,18:30,금,배민,4,D003,사이드,감자전,1,14500,14500,3200,45000,13200,3060,1215,2250,3500,34975
BM-260417-0353,2026-04-17,18:30,금,배민,4,A007,주류,막걸리 (병),1,8500,8500,1800,45000,13200,3060,1215,2250,3500,34975
CE-260417-0322,2026-04-17,20:24,금,쿠팡이츠,2,S012,식사,전복죽,1,18500,18500,6800,33000,10000,3234,891,0,3500,25375
CE-260417-0322,2026-04-17,20:24,금,쿠팡이츠,2,D003,사이드,감자전,1,14500,14500,3200,33000,10000,3234,891,0,3500,25375
BM-260417-0354,2026-04-17,18:47,금,배민,4,S001,식사,갈비탕,1,20000,20000,7800,20000,7800,1360,540,1000,3500,13600
CE-260417-0323,2026-04-17,18:26,금,쿠팡이츠,3,S001,식사,갈비탕,1,20000,20000,7800,20000,7800,1960,540,0,3500,14000
BM-260417-0355,2026-04-17,19:53,금,배민,1,S009,식사,한우 육회비빔밥,1,23000,23000,10500,23000,10500,1564,621,1150,3500,16165
BM-260417-0356,2026-04-17,12:38,금,배민,3,S007,식사,보쌈 (소),1,33000,33000,11000,67000,19100,4556,1809,3350,3500,53785
BM-260417-0356,2026-04-17,12:38,금,배민,3,D004,사이드,해물파전,1,17500,17500,4500,67000,19100,4556,1809,3350,3500,53785
BM-260417-0356,2026-04-17,12:38,금,배민,3,B003,음료,수정과,3,5500,16500,3600,67000,19100,4556,1809,3350,3500,53785
CE-260417-0324,2026-04-17,20:34,금,쿠팡이츠,2,S001,식사,갈비탕,1,20000,20000,7800,28500,9600,2793,770,0,3500,21437
CE-260417-0324,2026-04-17,20:34,금,쿠팡이츠,2,A007,주류,막걸리 (병),1,8500,8500,1800,28500,9600,2793,770,0,3500,21437
CE-260417-0325,2026-04-17,13:23,금,쿠팡이츠,1,S012,식사,전복죽,1,18500,18500,6800,38500,11200,3773,1040,0,3500,30187
CE-260417-0325,2026-04-17,13:23,금,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,38500,11200,3773,1040,0,3500,30187
CE-260417-0325,2026-04-17,13:23,금,쿠팡이츠,1,B003,음료,수정과,1,5500,5500,1200,38500,11200,3773,1040,0,3500,30187
BM-260417-0357,2026-04-17,19:55,금,배민,1,S001,식사,갈비탕,1,20000,20000,7800,20000,7800,1360,540,1000,3500,13600
CE-260417-0326,2026-04-17,17:03,금,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,39000,12500,3822,1053,0,3500,30625
CE-260417-0327,2026-04-17,12:35,금,쿠팡이츠,2,S002,식사,한우육개장,1,22000,22000,8200,42500,13000,4165,1148,0,3500,33687
CE-260417-0327,2026-04-17,12:35,금,쿠팡이츠,2,D006,사이드,계란말이,1,9500,9500,2400,42500,13000,4165,1148,0,3500,33687
CE-260417-0327,2026-04-17,12:35,금,쿠팡이츠,2,B004,음료,식혜,2,5500,11000,2400,42500,13000,4165,1148,0,3500,33687
BM-260417-0358,2026-04-17,13:31,금,배민,3,S005,식사,간장게장 정식,1,33000,33000,14000,63000,23600,4284,1701,3150,3500,50365
BM-260417-0358,2026-04-17,13:31,금,배민,3,S012,식사,전복죽,1,18500,18500,6800,63000,23600,4284,1701,3150,3500,50365
BM-260417-0358,2026-04-17,13:31,금,배민,3,D007,사이드,도토리묵,1,11500,11500,2800,63000,23600,4284,1701,3150,3500,50365
CE-260417-0328,2026-04-17,12:31,금,쿠팡이츠,1,S012,식사,전복죽,1,18500,18500,6800,37500,10900,3675,1012,0,3500,29313
CE-260417-0328,2026-04-17,12:31,금,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,37500,10900,3675,1012,0,3500,29313
CE-260417-0328,2026-04-17,12:31,금,쿠팡이츠,1,B001,음료,사이다,1,4500,4500,900,37500,10900,3675,1012,0,3500,29313
BM-260417-0359,2026-04-17,17:06,금,배민,2,S001,식사,갈비탕,1,20000,20000,7800,31000,10200,2108,837,1550,3500,23005
BM-260417-0359,2026-04-17,17:06,금,배민,2,B004,음료,식혜,2,5500,11000,2400,31000,10200,2108,837,1550,3500,23005
BM-260417-0360,2026-04-17,20:38,금,배민,4,S012,식사,전복죽,1,18500,18500,6800,27000,8600,1836,729,1350,3500,19585
BM-260417-0360,2026-04-17,20:38,금,배민,4,A007,주류,막걸리 (병),1,8500,8500,1800,27000,8600,1836,729,1350,3500,19585
BM-260417-0361,2026-04-17,20:50,금,배민,3,S012,식사,전복죽,1,18500,18500,6800,18500,6800,1258,500,925,3500,12317
BM-260417-0362,2026-04-17,19:11,금,배민,1,S007,식사,보쌈 (소),1,33000,33000,11000,53000,15400,3604,1431,2650,3500,41815
BM-260417-0362,2026-04-17,19:11,금,배민,1,D003,사이드,감자전,1,14500,14500,3200,53000,15400,3604,1431,2650,3500,41815
BM-260417-0362,2026-04-17,19:11,금,배민,1,B004,음료,식혜,1,5500,5500,1200,53000,15400,3604,1431,2650,3500,41815
CE-260417-0329,2026-04-17,12:50,금,쿠팡이츠,1,S010,식사,들기름 막국수,1,13500,13500,4200,23000,6600,2254,621,0,3500,16625
CE-260417-0329,2026-04-17,12:50,금,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,23000,6600,2254,621,0,3500,16625
CE-260417-0330,2026-04-17,12:03,금,쿠팡이츠,1,S002,식사,한우육개장,1,22000,22000,8200,27500,9400,2695,742,0,3500,20563
CE-260417-0330,2026-04-17,12:03,금,쿠팡이츠,1,B003,음료,수정과,1,5500,5500,1200,27500,9400,2695,742,0,3500,20563
BM-260417-0363,2026-04-17,13:03,금,배민,2,S005,식사,간장게장 정식,1,33000,33000,14000,42500,16400,2890,1148,2125,3500,32837
BM-260417-0363,2026-04-17,13:03,금,배민,2,D006,사이드,계란말이,1,9500,9500,2400,42500,16400,2890,1148,2125,3500,32837
BM-260417-0364,2026-04-17,19:14,금,배민,3,S009,식사,한우 육회비빔밥,1,23000,23000,10500,45000,15000,3060,1215,2250,3500,34975
BM-260417-0364,2026-04-17,19:14,금,배민,3,B001,음료,사이다,3,4500,13500,2700,45000,15000,3060,1215,2250,3500,34975
BM-260417-0364,2026-04-17,19:14,금,배민,3,A007,주류,막걸리 (병),1,8500,8500,1800,45000,15000,3060,1215,2250,3500,34975
BM-260417-0365,2026-04-17,19:35,금,배민,1,S012,식사,전복죽,1,18500,18500,6800,33500,10400,2278,904,1675,3500,25143
BM-260417-0365,2026-04-17,19:35,금,배민,1,D006,사이드,계란말이,1,9500,9500,2400,33500,10400,2278,904,1675,3500,25143
BM-260417-0365,2026-04-17,19:35,금,배민,1,B003,음료,수정과,1,5500,5500,1200,33500,10400,2278,904,1675,3500,25143
CE-260417-0331,2026-04-17,15:21,금,쿠팡이츠,1,S003,식사,묵은지등갈비찜 (소),1,39000,39000,12500,59000,16900,5782,1593,0,3500,48125
CE-260417-0331,2026-04-17,15:21,금,쿠팡이츠,1,D003,사이드,감자전,1,14500,14500,3200,59000,16900,5782,1593,0,3500,48125
CE-260417-0331,2026-04-17,15:21,금,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,59000,16900,5782,1593,0,3500,48125
CE-260417-0332,2026-04-17,21:46,금,쿠팡이츠,1,S005,식사,간장게장 정식,1,33000,33000,14000,48000,17600,4704,1296,0,3500,38500
CE-260417-0332,2026-04-17,21:46,금,쿠팡이츠,1,D006,사이드,계란말이,1,9500,9500,2400,48000,17600,4704,1296,0,3500,38500
CE-260417-0332,2026-04-17,21:46,금,쿠팡이츠,1,B004,음료,식혜,1,5500,5500,1200,48000,17600,4704,1296,0,3500,38500
BM-260417-0366,2026-04-17,18:11,금,배민,1,S012,식사,전복죽,1,18500,18500,6800,40500,12200,2754,1094,2025,3500,31127
BM-260417-0366,2026-04-17,18:11,금,배민,1,D004,사이드,해물파전,1,17500,17500,4500,40500,12200,2754,1094,2025,3500,31127
BM-260417-0366,2026-04-17,18:11,금,배민,1,B002,음료,콜라,1,4500,4500,900,40500,12200,2754,1094,2025,3500,31127
BM-260417-0367,2026-04-17,12:50,금,배민,3,S012,식사,전복죽,1,18500,18500,6800,71500,26300,4862,1930,3575,3500,57633
BM-260417-0367,2026-04-17,12:50,금,배민,3,S008,식사,보쌈 (대),1,53000,53000,19500,71500,26300,4862,1930,3575,3500,57633
