주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260315-1407,2026-03-15,18:47,일,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260315-1408,2026-03-15,15:09,일,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1408,2026-03-15,15:09,일,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260315-1408,2026-03-15,15:09,일,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260315-1408,2026-03-15,15:09,일,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260315-1408,2026-03-15,15:09,일,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260315-1408,2026-03-15,15:09,일,2,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260315-1409,2026-03-15,19:23,일,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1409,2026-03-15,19:23,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1409,2026-03-15,19:23,일,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260315-1409,2026-03-15,19:23,일,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1409,2026-03-15,19:23,일,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260315-1409,2026-03-15,19:23,일,4,A003,주류,테라,2,6000,12000,3000,카드
P-260315-1410,2026-03-15,19:52,일,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,간편결제
P-260315-1410,2026-03-15,19:52,일,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260315-1410,2026-03-15,19:52,일,2,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260315-1410,2026-03-15,19:52,일,2,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260315-1410,2026-03-15,19:52,일,2,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260315-1410,2026-03-15,19:52,일,2,B002,음료,콜라,1,4000,4000,900,간편결제
P-260315-1411,2026-03-15,13:10,일,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260315-1411,2026-03-15,13:10,일,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1411,2026-03-15,13:10,일,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260315-1411,2026-03-15,13:10,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1412,2026-03-15,12:40,일,6,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,카드
P-260315-1412,2026-03-15,12:40,일,6,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1412,2026-03-15,12:40,일,6,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260315-1412,2026-03-15,12:40,일,6,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260315-1413,2026-03-15,13:12,일,8,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1413,2026-03-15,13:12,일,8,S001,식사,갈비탕,4,19000,76000,31200,카드
P-260315-1413,2026-03-15,13:12,일,8,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1413,2026-03-15,13:12,일,8,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260315-1413,2026-03-15,13:12,일,8,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260315-1413,2026-03-15,13:12,일,8,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1413,2026-03-15,13:12,일,8,B004,음료,식혜,2,5000,10000,2400,카드
P-260315-1414,2026-03-15,14:27,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1414,2026-03-15,14:27,일,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260315-1414,2026-03-15,14:27,일,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260315-1415,2026-03-15,19:54,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1415,2026-03-15,19:54,일,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260315-1415,2026-03-15,19:54,일,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1415,2026-03-15,19:54,일,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260315-1415,2026-03-15,19:54,일,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1415,2026-03-15,19:54,일,4,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260315-1415,2026-03-15,19:54,일,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260315-1416,2026-03-15,20:32,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1416,2026-03-15,20:32,일,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260315-1416,2026-03-15,20:32,일,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1416,2026-03-15,20:32,일,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260315-1416,2026-03-15,20:32,일,2,A003,주류,테라,1,6000,6000,1500,카드
P-260315-1417,2026-03-15,20:16,일,6,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260315-1417,2026-03-15,20:16,일,6,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260315-1417,2026-03-15,20:16,일,6,A004,주류,카스,1,6000,6000,1500,카드
P-260315-1417,2026-03-15,20:16,일,6,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260315-1417,2026-03-15,20:16,일,6,A003,주류,테라,1,6000,6000,1500,카드
P-260315-1418,2026-03-15,20:35,일,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1418,2026-03-15,20:35,일,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1418,2026-03-15,20:35,일,3,A003,주류,테라,1,6000,6000,1500,카드
P-260315-1418,2026-03-15,20:35,일,3,B002,음료,콜라,1,4000,4000,900,카드
P-260315-1418,2026-03-15,20:35,일,3,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260315-1419,2026-03-15,12:49,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1419,2026-03-15,12:49,일,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260315-1420,2026-03-15,20:43,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260315-1420,2026-03-15,20:43,일,2,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260315-1420,2026-03-15,20:43,일,2,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260315-1420,2026-03-15,20:43,일,2,E003,디저트,쌍화차,1,7000,7000,1800,간편결제
P-260315-1421,2026-03-15,19:46,일,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1421,2026-03-15,19:46,일,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260315-1421,2026-03-15,19:46,일,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1421,2026-03-15,19:46,일,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1421,2026-03-15,19:46,일,2,A004,주류,카스,1,6000,6000,1500,카드
P-260315-1421,2026-03-15,19:46,일,2,B004,음료,식혜,2,5000,10000,2400,카드
P-260315-1422,2026-03-15,21:22,일,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1422,2026-03-15,21:22,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1422,2026-03-15,21:22,일,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1422,2026-03-15,21:22,일,4,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260315-1422,2026-03-15,21:22,일,4,A004,주류,카스,1,6000,6000,1500,카드
P-260315-1423,2026-03-15,20:18,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1423,2026-03-15,20:18,일,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1423,2026-03-15,20:18,일,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260315-1423,2026-03-15,20:18,일,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1423,2026-03-15,20:18,일,2,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260315-1424,2026-03-15,21:55,일,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1424,2026-03-15,21:55,일,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1424,2026-03-15,21:55,일,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260315-1424,2026-03-15,21:55,일,4,A004,주류,카스,1,6000,6000,1500,카드
P-260315-1424,2026-03-15,21:55,일,4,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260315-1425,2026-03-15,20:59,일,4,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260315-1425,2026-03-15,20:59,일,4,S008,식사,보쌈 (대),1,52000,52000,19500,간편결제
P-260315-1425,2026-03-15,20:59,일,4,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260315-1425,2026-03-15,20:59,일,4,A006,주류,복분자주 (병),3,22000,66000,20400,간편결제
P-260315-1425,2026-03-15,20:59,일,4,B004,음료,식혜,1,5000,5000,1200,간편결제
P-260315-1426,2026-03-15,21:35,일,5,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260315-1426,2026-03-15,21:35,일,5,S008,식사,보쌈 (대),1,52000,52000,19500,간편결제
P-260315-1426,2026-03-15,21:35,일,5,D007,사이드,도토리묵,1,11000,11000,2800,간편결제
P-260315-1426,2026-03-15,21:35,일,5,A005,주류,한라산,2,14000,28000,9000,간편결제
P-260315-1426,2026-03-15,21:35,일,5,A003,주류,테라,1,6000,6000,1500,간편결제
P-260315-1426,2026-03-15,21:35,일,5,B001,음료,사이다,1,4000,4000,900,간편결제
P-260315-1427,2026-03-15,15:38,일,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260315-1427,2026-03-15,15:38,일,3,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260315-1428,2026-03-15,19:10,일,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260315-1428,2026-03-15,19:10,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1428,2026-03-15,19:10,일,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260315-1428,2026-03-15,19:10,일,2,A003,주류,테라,2,6000,12000,3000,카드
P-260315-1428,2026-03-15,19:10,일,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260315-1429,2026-03-15,20:05,일,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260315-1429,2026-03-15,20:05,일,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260315-1429,2026-03-15,20:05,일,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1429,2026-03-15,20:05,일,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260315-1429,2026-03-15,20:05,일,2,A003,주류,테라,2,6000,12000,3000,카드
P-260315-1430,2026-03-15,20:13,일,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260315-1430,2026-03-15,20:13,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1430,2026-03-15,20:13,일,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260315-1430,2026-03-15,20:13,일,2,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260315-1430,2026-03-15,20:13,일,2,B003,음료,수정과,1,5000,5000,1200,카드
P-260315-1431,2026-03-15,12:30,일,4,M003,코스,"런치 한상 (1인, 평일점심)",3,19000,57000,29400,카드
P-260315-1431,2026-03-15,12:30,일,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260315-1431,2026-03-15,12:30,일,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260315-1432,2026-03-15,14:08,일,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1432,2026-03-15,14:08,일,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260315-1432,2026-03-15,14:08,일,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260315-1433,2026-03-15,13:11,일,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260315-1433,2026-03-15,13:11,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1433,2026-03-15,13:11,일,2,B005,음료,오미자차,2,6000,12000,3000,카드
P-260315-1434,2026-03-15,19:11,일,10,S002,식사,한우육개장,1,21000,21000,8200,간편결제
P-260315-1434,2026-03-15,19:11,일,10,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260315-1434,2026-03-15,19:11,일,10,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260315-1434,2026-03-15,19:11,일,10,A001,주류,참이슬 후레쉬,6,5000,30000,7200,간편결제
P-260315-1434,2026-03-15,19:11,일,10,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260315-1434,2026-03-15,19:11,일,10,A004,주류,카스,2,6000,12000,3000,간편결제
P-260315-1434,2026-03-15,19:11,일,10,B001,음료,사이다,1,4000,4000,900,간편결제
P-260315-1435,2026-03-15,20:16,일,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1435,2026-03-15,20:16,일,5,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260315-1435,2026-03-15,20:16,일,5,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1435,2026-03-15,20:16,일,5,A003,주류,테라,2,6000,12000,3000,카드
P-260315-1435,2026-03-15,20:16,일,5,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260315-1435,2026-03-15,20:16,일,5,B002,음료,콜라,1,4000,4000,900,카드
P-260315-1436,2026-03-15,20:34,일,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1436,2026-03-15,20:34,일,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260315-1436,2026-03-15,20:34,일,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260315-1436,2026-03-15,20:34,일,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260315-1436,2026-03-15,20:34,일,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1436,2026-03-15,20:34,일,4,A004,주류,카스,2,6000,12000,3000,카드
P-260315-1436,2026-03-15,20:34,일,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260315-1436,2026-03-15,20:34,일,4,B002,음료,콜라,2,4000,8000,1800,카드
P-260315-1436,2026-03-15,20:34,일,4,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260315-1437,2026-03-15,18:54,일,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1437,2026-03-15,18:54,일,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260315-1437,2026-03-15,18:54,일,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1437,2026-03-15,18:54,일,2,A005,주류,한라산,1,14000,14000,4500,카드
P-260315-1438,2026-03-15,11:33,일,8,S010,식사,들기름 막국수,2,13000,26000,8400,카드
P-260315-1438,2026-03-15,11:33,일,8,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260315-1438,2026-03-15,11:33,일,8,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260315-1438,2026-03-15,11:33,일,8,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260315-1438,2026-03-15,11:33,일,8,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260315-1438,2026-03-15,11:33,일,8,B005,음료,오미자차,2,6000,12000,3000,카드
P-260315-1439,2026-03-15,20:41,일,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260315-1439,2026-03-15,20:41,일,4,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260315-1439,2026-03-15,20:41,일,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260315-1439,2026-03-15,20:41,일,4,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260315-1439,2026-03-15,20:41,일,4,B004,음료,식혜,1,5000,5000,1200,간편결제
P-260315-1440,2026-03-15,18:35,일,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260315-1440,2026-03-15,18:35,일,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260315-1440,2026-03-15,18:35,일,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260315-1440,2026-03-15,18:35,일,2,A003,주류,테라,1,6000,6000,1500,카드
P-260315-1440,2026-03-15,18:35,일,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260315-1440,2026-03-15,18:35,일,2,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260315-1441,2026-03-15,19:43,일,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260315-1441,2026-03-15,19:43,일,2,A003,주류,테라,2,6000,12000,3000,카드
P-260317-1442,2026-03-17,16:56,화,4,S002,식사,한우육개장,1,21000,21000,8200,간편결제
P-260317-1442,2026-03-17,16:56,화,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,간편결제
P-260317-1442,2026-03-17,16:56,화,4,D001,사이드,한치회무침,1,22000,22000,7800,간편결제
P-260317-1442,2026-03-17,16:56,화,4,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260317-1442,2026-03-17,16:56,화,4,D006,사이드,계란말이,1,9000,9000,2400,간편결제
P-260317-1442,2026-03-17,16:56,화,4,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260317-1442,2026-03-17,16:56,화,4,A001,주류,참이슬 후레쉬,1,5000,5000,1200,간편결제
P-260317-1443,2026-03-17,19:13,화,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260317-1443,2026-03-17,19:13,화,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1443,2026-03-17,19:13,화,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1443,2026-03-17,19:13,화,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260317-1443,2026-03-17,19:13,화,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260317-1443,2026-03-17,19:13,화,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260317-1444,2026-03-17,21:05,화,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1444,2026-03-17,21:05,화,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260317-1444,2026-03-17,21:05,화,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260317-1444,2026-03-17,21:05,화,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260317-1444,2026-03-17,21:05,화,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260317-1444,2026-03-17,21:05,화,2,B004,음료,식혜,1,5000,5000,1200,카드
P-260317-1445,2026-03-17,12:43,화,5,S001,식사,갈비탕,2,19000,38000,15600,카드
P-260317-1445,2026-03-17,12:43,화,5,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260317-1445,2026-03-17,12:43,화,5,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260317-1445,2026-03-17,12:43,화,5,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1445,2026-03-17,12:43,화,5,B001,음료,사이다,2,4000,8000,1800,카드
P-260317-1446,2026-03-17,19:00,화,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1446,2026-03-17,19:00,화,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260317-1446,2026-03-17,19:00,화,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1446,2026-03-17,19:00,화,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260317-1446,2026-03-17,19:00,화,4,A001,주류,참이슬 후레쉬,3,5000,15000,3600,카드
P-260317-1446,2026-03-17,19:00,화,4,B003,음료,수정과,1,5000,5000,1200,카드
P-260317-1447,2026-03-17,18:26,화,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1447,2026-03-17,18:26,화,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260317-1447,2026-03-17,18:26,화,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260317-1447,2026-03-17,18:26,화,2,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260317-1447,2026-03-17,18:26,화,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260317-1448,2026-03-17,20:26,화,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260317-1448,2026-03-17,20:26,화,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260317-1448,2026-03-17,20:26,화,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260317-1448,2026-03-17,20:26,화,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1448,2026-03-17,20:26,화,2,A003,주류,테라,2,6000,12000,3000,카드
P-260317-1449,2026-03-17,22:30,화,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260317-1449,2026-03-17,22:30,화,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260317-1449,2026-03-17,22:30,화,2,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260317-1449,2026-03-17,22:30,화,2,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1449,2026-03-17,22:30,화,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260317-1449,2026-03-17,22:30,화,2,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260317-1450,2026-03-17,16:26,화,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,간편결제
P-260317-1450,2026-03-17,16:26,화,3,A005,주류,한라산,1,14000,14000,4500,간편결제
P-260317-1451,2026-03-17,19:03,화,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1451,2026-03-17,19:03,화,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1451,2026-03-17,19:03,화,3,A004,주류,카스,1,6000,6000,1500,카드
P-260317-1451,2026-03-17,19:03,화,3,B004,음료,식혜,1,5000,5000,1200,카드
P-260317-1452,2026-03-17,14:27,화,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260317-1452,2026-03-17,14:27,화,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260317-1452,2026-03-17,14:27,화,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260317-1452,2026-03-17,14:27,화,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260317-1453,2026-03-17,23:48,화,4,S005,식사,간장게장 정식,1,32000,32000,14000,현금
P-260317-1453,2026-03-17,23:48,화,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,현금
P-260317-1453,2026-03-17,23:48,화,4,D004,사이드,해물파전,1,17000,17000,4500,현금
P-260317-1453,2026-03-17,23:48,화,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,현금
P-260317-1453,2026-03-17,23:48,화,4,A002,주류,처음처럼,2,5000,10000,2400,현금
P-260317-1453,2026-03-17,23:48,화,4,A004,주류,카스,2,6000,12000,3000,현금
P-260317-1453,2026-03-17,23:48,화,4,B002,음료,콜라,2,4000,8000,1800,현금
P-260317-1454,2026-03-17,17:00,화,3,S007,식사,보쌈 (소),1,32000,32000,11000,간편결제
P-260317-1454,2026-03-17,17:00,화,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,간편결제
P-260317-1454,2026-03-17,17:00,화,3,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260317-1454,2026-03-17,17:00,화,3,D003,사이드,감자전,1,14000,14000,3200,간편결제
P-260317-1454,2026-03-17,17:00,화,3,A003,주류,테라,1,6000,6000,1500,간편결제
P-260317-1454,2026-03-17,17:00,화,3,B004,음료,식혜,2,5000,10000,2400,간편결제
P-260317-1455,2026-03-17,17:14,화,4,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260317-1455,2026-03-17,17:14,화,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260317-1455,2026-03-17,17:14,화,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260317-1455,2026-03-17,17:14,화,4,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260317-1456,2026-03-17,21:42,화,2,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,간편결제
P-260317-1456,2026-03-17,21:42,화,2,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260317-1456,2026-03-17,21:42,화,2,D002,사이드,수육 (소),1,26000,26000,8500,간편결제
P-260317-1456,2026-03-17,21:42,화,2,A007,주류,막걸리 (병),2,8000,16000,3600,간편결제
P-260317-1456,2026-03-17,21:42,화,2,B003,음료,수정과,2,5000,10000,2400,간편결제
P-260317-1457,2026-03-17,20:40,화,2,M002,코스,청기와 프리미엄 한정식 (1인),2,59000,118000,48000,카드
P-260317-1457,2026-03-17,20:40,화,2,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260317-1458,2026-03-17,13:58,화,2,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,간편결제
P-260317-1458,2026-03-17,13:58,화,2,B001,음료,사이다,2,4000,8000,1800,간편결제
P-260317-1459,2026-03-17,18:16,화,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260317-1459,2026-03-17,18:16,화,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260317-1459,2026-03-17,18:16,화,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1459,2026-03-17,18:16,화,3,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260317-1460,2026-03-17,20:33,화,6,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260317-1460,2026-03-17,20:33,화,6,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260317-1460,2026-03-17,20:33,화,6,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260317-1460,2026-03-17,20:33,화,6,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260317-1460,2026-03-17,20:33,화,6,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260317-1460,2026-03-17,20:33,화,6,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260317-1460,2026-03-17,20:33,화,6,A005,주류,한라산,2,14000,28000,9000,카드
P-260317-1460,2026-03-17,20:33,화,6,B003,음료,수정과,2,5000,10000,2400,카드
P-260317-1461,2026-03-17,13:58,화,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260317-1461,2026-03-17,13:58,화,2,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260317-1462,2026-03-17,14:00,화,3,S001,식사,갈비탕,3,19000,57000,23400,간편결제
P-260317-1462,2026-03-17,14:00,화,3,B001,음료,사이다,2,4000,8000,1800,간편결제
P-260317-1463,2026-03-17,19:59,화,2,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260317-1463,2026-03-17,19:59,화,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260317-1463,2026-03-17,19:59,화,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260317-1463,2026-03-17,19:59,화,2,A007,주류,막걸리 (병),1,8000,8000,1800,카드
P-260317-1463,2026-03-17,19:59,화,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260317-1464,2026-03-17,16:09,화,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260317-1465,2026-03-17,20:44,화,8,S001,식사,갈비탕,1,19000,19000,7800,카드
